"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn53175374","CT035_phonationI.wav","1","audio/wav","339244","3485738","1702903712899","3485738","1702903712899","syn53175354","https://www.synapse.org/#!Synapse:syn53175374.1","f86abaab3ac1c02787b186f99b2af164"
"syn53175958","CT059_rhythmKA.wav","1","audio/wav","339244","3485738","1702905407810","3485738","1702905407810","syn53175914","https://www.synapse.org/#!Synapse:syn53175958.1","05860ea2be5d3889811e334ec29d222b"
"syn53176798","CT043_rhythmTA.wav","1","audio/wav","339244","3485738","1702906718279","3485738","1702906718279","syn53176762","https://www.synapse.org/#!Synapse:syn53176798.1","6b496f2071f2dc77d77301912f742fc2"
"syn53175186","CT028_phonationE.wav","1","audio/wav","339884","3485738","1702903063607","3485738","1702903063607","syn53175169","https://www.synapse.org/#!Synapse:syn53175186.1","f44c1a51a48c90dbac1747206cbeb67c"
"syn53176397","PZ025_rhythmPA.wav","1","audio/wav","339884","3485738","1702905987804","3485738","1702905987804","syn53176264","https://www.synapse.org/#!Synapse:syn53176397.1","9a267ba044701f2eefcef394c1d9ee90"
"syn53176766","CT013_rhythmTA.wav","1","audio/wav","339884","3485738","1702906666899","3485738","1702906666899","syn53176762","https://www.synapse.org/#!Synapse:syn53176766.1","6bb8c99afdbf2a2a783a8c7579557eb7"
"syn53176872","PZ045_rhythmTA.wav","1","audio/wav","339884","3485738","1702906883568","3485738","1702906883568","syn53176762","https://www.synapse.org/#!Synapse:syn53176872.1","947a02f751552fec22a77f366ca7bcea"
"syn53175625","PZ016_phonationO.wav","1","audio/wav","340524","3485738","1702904377414","3485738","1702904377414","syn53175548","https://www.synapse.org/#!Synapse:syn53175625.1","d7556284e3805a3a8c0240bad4f0bc21"
"syn53175878","PZ092_phonationU.wav","1","audio/wav","340524","3485738","1702904923467","3485738","1702904923467","syn53175731","https://www.synapse.org/#!Synapse:syn53175878.1","b75a62154edc75d1f105ec20c2a1758c"
"syn53176387","PZ022_rhythmPA.wav","1","audio/wav","340524","3485738","1702905981081","3485738","1702905981081","syn53176264","https://www.synapse.org/#!Synapse:syn53176387.1","153da66a79b20c117ecbd0306497f213"
"syn53176896","PZ071_rhythmTA.wav","1","audio/wav","341804","3485738","1702906939568","3485738","1702906939568","syn53176762","https://www.synapse.org/#!Synapse:syn53176896.1","0262f63dea0a6ce4e55bd442e8d8979d"
"syn53175400","CT059_phonationI.wav","1","audio/wav","342444","3485738","1702903766168","3485738","1702903766168","syn53175354","https://www.synapse.org/#!Synapse:syn53175400.1","cc827066b3a5be55981f2dce7fc1d451"
"syn53175000","CT021_phonationA.wav","1","audio/wav","343724","3485738","1702902583986","3485738","1702902583986","syn53174987","https://www.synapse.org/#!Synapse:syn53175000.1","49b631902405b6f6b014de616b7088da"
"syn53175384","CT046_phonationI.wav","1","audio/wav","343724","3485738","1702903734707","3485738","1702903734707","syn53175354","https://www.synapse.org/#!Synapse:syn53175384.1","fe8bef5278ff4f21290024918481a3e2"
"syn53176211","PZ109_rhythmKA.wav","1","audio/wav","343724","3485738","1702905645685","3485738","1702905645685","syn53175914","https://www.synapse.org/#!Synapse:syn53176211.1","7632ca311ab098fdc34c3f496c597547"
"syn53175772","CT054_phonationU.wav","1","audio/wav","344364","3485738","1702904706844","3485738","1702904706844","syn53175731","https://www.synapse.org/#!Synapse:syn53175772.1","44d5ec12780ed974b6ba636ef029051d"
"syn53175674","PZ062_phonationO.wav","1","audio/wav","345004","3485738","1702904469624","3485738","1702904469624","syn53175548","https://www.synapse.org/#!Synapse:syn53175674.1","9f9fde09744f4fb013e0bae375556515"
"syn53176329","CT060_rhythmPA.wav","1","audio/wav","345004","3485738","1702905912206","3485738","1702905912206","syn53176264","https://www.synapse.org/#!Synapse:syn53176329.1","75672160ac7e78f36f02ab6cbefa9d1e"
"syn53176887","PZ062_rhythmTA.wav","1","audio/wav","346284","3485738","1702906918563","3485738","1702906918563","syn53176762","https://www.synapse.org/#!Synapse:syn53176887.1","4413475d7b1784ef7290d64044a402bb"
"syn53175375","CT037_phonationI.wav","1","audio/wav","346924","3485738","1702903715361","3485738","1702903715361","syn53175354","https://www.synapse.org/#!Synapse:syn53175375.1","d990f57301350da3cba589c9c4df7505"
"syn53175383","CT045_phonationI.wav","1","audio/wav","346924","3485738","1702903732330","3485738","1702903732330","syn53175354","https://www.synapse.org/#!Synapse:syn53175383.1","6556c37cff7ef8eb33b71b94d334d1a7"
"syn53175393","CT053_phonationI.wav","1","audio/wav","346924","3485738","1702903751873","3485738","1702903751873","syn53175354","https://www.synapse.org/#!Synapse:syn53175393.1","7b69c0e52deef6a4135b7b083b6638c1"
"syn53176281","CT028_rhythmPA.wav","1","audio/wav","347564","3485738","1702905849213","3485738","1702905849213","syn53176264","https://www.synapse.org/#!Synapse:syn53176281.1","55607c4fde58e228b1d4f88939a32d61"
"syn53175881","PZ096_phonationU.wav","1","audio/wav","348204","3485738","1702904930341","3485738","1702904930341","syn53175731","https://www.synapse.org/#!Synapse:syn53175881.1","ebbc45e613086c97ce9f296988a24d25"
"syn53175937","CT038_rhythmKA.wav","1","audio/wav","348204","3485738","1702905361806","3485738","1702905361806","syn53175914","https://www.synapse.org/#!Synapse:syn53175937.1","132f6726ad38aa37d5eb99acd78468ac"
"syn53175058","PZ012_phonationA.wav","1","audio/wav","349484","3485738","1702902697108","3485738","1702902697108","syn53174987","https://www.synapse.org/#!Synapse:syn53175058.1","d66adb5ebcb76b80ec14de9fa76e2e9c"
"syn53175596","CT059_phonationO.wav","1","audio/wav","349484","3485738","1702904321531","3485738","1702904321531","syn53175548","https://www.synapse.org/#!Synapse:syn53175596.1","58fb4a18d8d5e5fa66320d1b916766fe"
"syn53175634","PZ023_phonationO.wav","1","audio/wav","349484","3485738","1702904393044","3485738","1702904393044","syn53175548","https://www.synapse.org/#!Synapse:syn53175634.1","18c2362b0424703ed90b519391d16ccb"
"syn53176541","PZ099_rhythmPA.wav","1","audio/wav","350124","3485738","1702906132316","3485738","1702906132316","syn53176264","https://www.synapse.org/#!Synapse:syn53176541.1","59669597222d31e23fd09a8e9aaea638"
"syn53176919","PZ099_rhythmTA.wav","1","audio/wav","350124","3485738","1702906994842","3485738","1702906994842","syn53176762","https://www.synapse.org/#!Synapse:syn53176919.1","59669597222d31e23fd09a8e9aaea638"
"syn53176280","CT027_rhythmPA.wav","1","audio/wav","350764","3485738","1702905847132","3485738","1702905847132","syn53176264","https://www.synapse.org/#!Synapse:syn53176280.1","0c16bd46663de2f4a8c4714907b988d3"
"syn53175289","PZ064_phonationE.wav","1","audio/wav","351404","3485738","1702903276241","3485738","1702903276241","syn53175169","https://www.synapse.org/#!Synapse:syn53175289.1","2a941662e972c70b2f012b6a9a3a9c1c"
"syn53176907","PZ085_rhythmTA.wav","1","audio/wav","351404","3485738","1702906966971","3485738","1702906966971","syn53176762","https://www.synapse.org/#!Synapse:syn53176907.1","356e3f283b2b16a15fef746c290db2cb"
"syn53176804","CT049_rhythmTA.wav","1","audio/wav","352044","3485738","1702906733033","3485738","1702906733033","syn53176762","https://www.synapse.org/#!Synapse:syn53176804.1","1b7bbcddb06f95e636b483d2a0a3212c"
"syn53176563","PZ109_rhythmPA.wav","1","audio/wav","352044","3485738","1702906152427","3485738","1702906152427","syn53176264","https://www.synapse.org/#!Synapse:syn53176563.1","4448af1ac72a1623c554d4f45058fb90"
"syn53175552","CT013_phonationO.wav","1","audio/wav","352684","3485738","1702904237748","3485738","1702904237748","syn53175548","https://www.synapse.org/#!Synapse:syn53175552.1","9657b9c0a3831a5106458ccad6efc753"
"syn53175626","PZ017_phonationO.wav","1","audio/wav","352684","3485738","1702904379659","3485738","1702904379659","syn53175548","https://www.synapse.org/#!Synapse:syn53175626.1","ab9809186e85370ebb72db1be876e7ce"
"syn53176320","CT052_rhythmPA.wav","1","audio/wav","352684","3485738","1702905891976","3485738","1702905891976","syn53176264","https://www.synapse.org/#!Synapse:syn53176320.1","447fd3e78ce1b5ba31747c6f74aa1c63"
"syn53175478","PZ062_phonationI.wav","1","audio/wav","353324","3485738","1702903924489","3485738","1702903924489","syn53175354","https://www.synapse.org/#!Synapse:syn53175478.1","8c69ba020120bd8aabca65d99f69ed26"
"syn53175532","PZ115_phonationI.wav","1","audio/wav","353324","3485738","1702904033276","3485738","1702904033276","syn53175354","https://www.synapse.org/#!Synapse:syn53175532.1","e217d300537655ab0a3609785cd7136e"
"syn53175244","PZ018_phonationE.wav","1","audio/wav","354604","3485738","1702903183374","3485738","1702903183374","syn53175169","https://www.synapse.org/#!Synapse:syn53175244.1","b4e422e6735150d746d98384657d00bf"
"syn53175554","CT015_phonationO.wav","1","audio/wav","354604","3485738","1702904242081","3485738","1702904242081","syn53175548","https://www.synapse.org/#!Synapse:syn53175554.1","0f637408f0d9836c1614a7a8ac3beecb"
"syn53175927","CT023_rhythmKA.wav","1","audio/wav","354604","3485738","1702905341350","3485738","1702905341350","syn53175914","https://www.synapse.org/#!Synapse:syn53175927.1","349ff57f9a4416b643fb83b2c20e0d1b"
"syn53176885","PZ060_rhythmTA.wav","1","audio/wav","354604","3485738","1702906913981","3485738","1702906913981","syn53176762","https://www.synapse.org/#!Synapse:syn53176885.1","ca59f4e001dc1dcc011c013632ed04cb"
"syn53175525","PZ108_phonationI.wav","1","audio/wav","355244","3485738","1702904018337","3485738","1702904018337","syn53175354","https://www.synapse.org/#!Synapse:syn53175525.1","b4248903ea66ff99e6f15d9e9cd67952"
"syn53175849","PZ062_phonationU.wav","1","audio/wav","355244","3485738","1702904866472","3485738","1702904866472","syn53175731","https://www.synapse.org/#!Synapse:syn53175849.1","6a63bfe26d4f07de09c7ac2a90d05c8f"
"syn53176529","PZ094_rhythmPA.wav","1","audio/wav","355244","3485738","1702906121165","3485738","1702906121165","syn53176264","https://www.synapse.org/#!Synapse:syn53176529.1","1e8a6ca00a6c0bf72f06cd490d09e1b6"
"syn53175038","CT062_phonationA.wav","1","audio/wav","355884","3485738","1702902657635","3485738","1702902657635","syn53174987","https://www.synapse.org/#!Synapse:syn53175038.1","266a309294aca71529ba15aa86425b69"
"syn53175014","CT039_phonationA.wav","1","audio/wav","356524","3485738","1702902610427","3485738","1702902610427","syn53174987","https://www.synapse.org/#!Synapse:syn53175014.1","3f9214c1603acf36ea223fe056e3a8d1"
"syn53175201","CT047_phonationE.wav","1","audio/wav","356524","3485738","1702903096104","3485738","1702903096104","syn53175169","https://www.synapse.org/#!Synapse:syn53175201.1","00f19c9feecb18902452cc94474bd383"
"syn53176855","PZ025_rhythmTA.wav","1","audio/wav","357164","3485738","1702906842741","3485738","1702906842741","syn53176762","https://www.synapse.org/#!Synapse:syn53176855.1","24bb6bb4c5810cf594b1d620a8042389"
"syn53176913","PZ092_rhythmTA.wav","1","audio/wav","357164","3485738","1702906980965","3485738","1702906980965","syn53176762","https://www.synapse.org/#!Synapse:syn53176913.1","5e9cd0e67e37763f8c53706357fa7fa6"
"syn53175751","CT030_phonationU.wav","1","audio/wav","357804","3485738","1702904661759","3485738","1702904661759","syn53175731","https://www.synapse.org/#!Synapse:syn53175751.1","6da8083611644b9624e6e7455186ed2d"
"syn53175378","CT039_phonationI.wav","1","audio/wav","358444","3485738","1702903720336","3485738","1702903720336","syn53175354","https://www.synapse.org/#!Synapse:syn53175378.1","ddf3995a6b5f05acb513a1639fe88e3e"
"syn53175664","PZ054_phonationO.wav","1","audio/wav","358444","3485738","1702904450270","3485738","1702904450270","syn53175548","https://www.synapse.org/#!Synapse:syn53175664.1","17d04e1ed755ca5ea935c31193f1bb73"
"syn53175442","PZ028_phonationI.wav","1","audio/wav","359084","3485738","1702903852129","3485738","1702903852129","syn53175354","https://www.synapse.org/#!Synapse:syn53175442.1","2202a578ef2a40a73647386c16d07ef1"
"syn53175462","PZ049_phonationI.wav","1","audio/wav","359084","3485738","1702903892607","3485738","1702903892607","syn53175354","https://www.synapse.org/#!Synapse:syn53175462.1","1a58fe79172b184e947a6b6883d9a5f3"
"syn53175564","CT027_phonationO.wav","1","audio/wav","359084","3485738","1702904259291","3485738","1702904259291","syn53175548","https://www.synapse.org/#!Synapse:syn53175564.1","26d7ed6b91665d378c381b7aabaab8dc"
"syn53175254","PZ028_phonationE.wav","1","audio/wav","359724","3485738","1702903203382","3485738","1702903203382","syn53175169","https://www.synapse.org/#!Synapse:syn53175254.1","b1adccd1f2c53092538e04d161dbb1fe"
"syn53175576","CT041_phonationO.wav","1","audio/wav","359724","3485738","1702904282428","3485738","1702904282428","syn53175548","https://www.synapse.org/#!Synapse:syn53175576.1","76308e839d60128bee341e5b5bb5170d"
"syn53175588","CT053_phonationO.wav","1","audio/wav","359724","3485738","1702904307839","3485738","1702904307839","syn53175548","https://www.synapse.org/#!Synapse:syn53175588.1","df923312df67b703b2015572b112dfa5"
"syn53175748","CT027_phonationU.wav","1","audio/wav","359724","3485738","1702904654672","3485738","1702904654672","syn53175731","https://www.synapse.org/#!Synapse:syn53175748.1","4bbca67bcd368f633c2e3ea400aff16e"
"syn53176113","PZ060_rhythmKA.wav","1","audio/wav","359724","3485738","1702905551670","3485738","1702905551670","syn53175914","https://www.synapse.org/#!Synapse:syn53176113.1","8aa82c29e6febc6cec2cb91f8e40ecb3"
"syn53176928","PZ109_rhythmTA.wav","1","audio/wav","360364","3485738","1702907015549","3485738","1702907015549","syn53176762","https://www.synapse.org/#!Synapse:syn53176928.1","c0c1c4492986672716fa8880049b0e14"
"syn53175154","PZ108_phonationA.wav","1","audio/wav","361644","3485738","1702902880302","3485738","1702902880302","syn53174987","https://www.synapse.org/#!Synapse:syn53175154.1","65e1fd00182176e8d0fc9088c039ac36"
"syn53175448","PZ033_phonationI.wav","1","audio/wav","361644","3485738","1702903864205","3485738","1702903864205","syn53175354","https://www.synapse.org/#!Synapse:syn53175448.1","610ce6c267e30c056cfc8d274fd4c056"
"syn53176265","CT001_rhythmPA.wav","1","audio/wav","361644","3485738","1702905818677","3485738","1702905818677","syn53176264","https://www.synapse.org/#!Synapse:syn53176265.1","771ae9d13ebf929e618b6275e0cdce4d"
"syn53175152","PZ105_phonationA.wav","1","audio/wav","362284","3485738","1702902876050","3485738","1702902876050","syn53174987","https://www.synapse.org/#!Synapse:syn53175152.1","9b7dce4ea358f6417202b5a58b91f067"
"syn53175367","CT023_phonationI.wav","1","audio/wav","363564","3485738","1702903695847","3485738","1702903695847","syn53175354","https://www.synapse.org/#!Synapse:syn53175367.1","fdd0c321e421b94ee57ea68a6bdde7a6"
"syn53176763","CT001_rhythmTA.wav","1","audio/wav","364204","3485738","1702906660039","3485738","1702906660039","syn53176762","https://www.synapse.org/#!Synapse:syn53176763.1","417d71a829710a8522cf24e62895a981"
"syn53176371","PZ014_rhythmPA.wav","1","audio/wav","364844","3485738","1702905963556","3485738","1702905963556","syn53176264","https://www.synapse.org/#!Synapse:syn53176371.1","da8e8e6fe603f814f5cc129be8a691ee"
"syn53175028","CT053_phonationA.wav","1","audio/wav","366124","3485738","1702902638128","3485738","1702902638128","syn53174987","https://www.synapse.org/#!Synapse:syn53175028.1","9741a7f14f27491a3f5c505ff25559d9"
"syn53175861","PZ073_phonationU.wav","1","audio/wav","366124","3485738","1702904890669","3485738","1702904890669","syn53175731","https://www.synapse.org/#!Synapse:syn53175861.1","ed10c5f7b54e8afb67177ac7e790c081"
"syn53175401","CT060_phonationI.wav","1","audio/wav","366764","3485738","1702903768586","3485738","1702903768586","syn53175354","https://www.synapse.org/#!Synapse:syn53175401.1","1296d1e09122c0241f28878f3d4f7731"
"syn53175196","CT041_phonationE.wav","1","audio/wav","367404","3485738","1702903084254","3485738","1702903084254","syn53175169","https://www.synapse.org/#!Synapse:syn53175196.1","203e59eb3e7c9155827b9e65fabccfbd"
"syn53175214","CT059_phonationE.wav","1","audio/wav","368044","3485738","1702903123019","3485738","1702903123019","syn53175169","https://www.synapse.org/#!Synapse:syn53175214.1","ab0f99054d05efc93d21da0042b20969"
"syn53175644","PZ033_phonationO.wav","1","audio/wav","368684","3485738","1702904413625","3485738","1702904413625","syn53175548","https://www.synapse.org/#!Synapse:syn53175644.1","b70bd7c228a4e6d083977b4e89f19aa1"
"syn53175635","PZ024_phonationO.wav","1","audio/wav","369324","3485738","1702904395300","3485738","1702904395300","syn53175548","https://www.synapse.org/#!Synapse:syn53175635.1","b54ea36af615dc5afa90d2ece4936663"
"syn53176179","PZ092_rhythmKA.wav","1","audio/wav","369324","3485738","1702905612576","3485738","1702905612576","syn53175914","https://www.synapse.org/#!Synapse:syn53176179.1","8126b6c7748825f4169cb19bd7dc38c4"
"syn53175759","CT041_phonationU.wav","1","audio/wav","369964","3485738","1702904678809","3485738","1702904678809","syn53175731","https://www.synapse.org/#!Synapse:syn53175759.1","e1325e5a9731ff5c86e4b66c52ac3d0e"
"syn53175854","PZ066_phonationU.wav","1","audio/wav","370604","3485738","1702904875606","3485738","1702904875606","syn53175731","https://www.synapse.org/#!Synapse:syn53175854.1","ae919d40df9b6a4e22a05ea6b58f1b9e"
"syn53175459","PZ045_phonationI.wav","1","audio/wav","371244","3485738","1702903887511","3485738","1702903887511","syn53175354","https://www.synapse.org/#!Synapse:syn53175459.1","4e01cea9a101a35437c6fcfee1bb2c40"
"syn53176438","PZ049_rhythmPA.wav","1","audio/wav","371244","3485738","1702906029463","3485738","1702906029463","syn53176264","https://www.synapse.org/#!Synapse:syn53176438.1","cd57599e797bde82a97ad04f51cc0f05"
"syn53175012","CT037_phonationA.wav","1","audio/wav","371884","3485738","1702902605928","3485738","1702902605928","syn53174987","https://www.synapse.org/#!Synapse:syn53175012.1","72253353e04d41a997a6808407124c21"
"syn53175279","PZ054_phonationE.wav","1","audio/wav","371884","3485738","1702903252746","3485738","1702903252746","syn53175169","https://www.synapse.org/#!Synapse:syn53175279.1","b5f37ad93ce15c72b1d04de5b4732c28"
"syn53176116","PZ062_rhythmKA.wav","1","audio/wav","371884","3485738","1702905556132","3485738","1702905556132","syn53175914","https://www.synapse.org/#!Synapse:syn53176116.1","e8f5b2e539b1945acabe2bfb4e397879"
"syn53175194","CT040_phonationE.wav","1","audio/wav","372524","3485738","1702903082077","3485738","1702903082077","syn53175169","https://www.synapse.org/#!Synapse:syn53175194.1","611a74f4b08532e153d891218bef5c2f"
"syn53175707","PZ096_phonationO.wav","1","audio/wav","372524","3485738","1702904535551","3485738","1702904535551","syn53175548","https://www.synapse.org/#!Synapse:syn53175707.1","4c0ac36c6c3b1315312b7a6823e29c76"
"syn53175753","CT035_phonationU.wav","1","audio/wav","373164","3485738","1702904666348","3485738","1702904666348","syn53175731","https://www.synapse.org/#!Synapse:syn53175753.1","4b7fbe6b04b6c83d37042a7e78332324"
"syn53176037","PZ025_rhythmKA.wav","1","audio/wav","373164","3485738","1702905485000","3485738","1702905485000","syn53175914","https://www.synapse.org/#!Synapse:syn53176037.1","b9aa5181f68e8682c6b25f49cf20f824"
"syn53175199","CT045_phonationE.wav","1","audio/wav","373804","3485738","1702903091279","3485738","1702903091279","syn53175169","https://www.synapse.org/#!Synapse:syn53175199.1","1e52ac51435911bdf15c40b78a7f5032"
"syn53175482","PZ066_phonationI.wav","1","audio/wav","373804","3485738","1702903934124","3485738","1702903934124","syn53175354","https://www.synapse.org/#!Synapse:syn53175482.1","730ed405f5e4794b467bcb5e5720fcc8"
"syn53175065","PZ018_phonationA.wav","1","audio/wav","375084","3485738","1702902710252","3485738","1702902710252","syn53174987","https://www.synapse.org/#!Synapse:syn53175065.1","4590a88ad12dc9cae586cb35a2e013cc"
"syn53175627","PZ018_phonationO.wav","1","audio/wav","375084","3485738","1702904381800","3485738","1702904381800","syn53175548","https://www.synapse.org/#!Synapse:syn53175627.1","0cce060a07b53463e55c72d282051354"
"syn53176107","PZ057_rhythmKA.wav","1","audio/wav","375724","3485738","1702905545082","3485738","1702905545082","syn53175914","https://www.synapse.org/#!Synapse:syn53176107.1","a596565577e118098d08b1fba6c33b10"
"syn53175812","PZ023_phonationU.wav","1","audio/wav","376364","3485738","1702904790613","3485738","1702904790613","syn53175731","https://www.synapse.org/#!Synapse:syn53175812.1","f6d9b0cce7e1e8a07c280c9e319f636b"
"syn53175110","PZ062_phonationA.wav","1","audio/wav","379564","3485738","1702902795296","3485738","1702902795296","syn53174987","https://www.synapse.org/#!Synapse:syn53175110.1","6cf8b259b5729365cf9ceba82a3db054"
"syn53182546","VOC-ALS.xlsx","2","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","380265","3485738","1703082487707","3485738","1715715429738","syn53009474","https://www.synapse.org/#!Synapse:syn53182546.2","d86f2fffe030f8f17b3ebb94a76cc1fa"
"syn53175002","CT023_phonationA.wav","1","audio/wav","380844","3485738","1702902588204","3485738","1702902588204","syn53174987","https://www.synapse.org/#!Synapse:syn53175002.1","bc275b756014e9a091a4c56fa5cec18e"
"syn53175008","CT030_phonationA.wav","1","audio/wav","382124","3485738","1702902598942","3485738","1702902598942","syn53174987","https://www.synapse.org/#!Synapse:syn53175008.1","efa548612a5fed8287b7ec2e4ca77328"
"syn53175015","CT040_phonationA.wav","1","audio/wav","382124","3485738","1702902612566","3485738","1702902612566","syn53174987","https://www.synapse.org/#!Synapse:syn53175015.1","0a7a847a9ac14cad259f16eebf7b3d74"
"syn53175570","CT035_phonationO.wav","1","audio/wav","382124","3485738","1702904270849","3485738","1702904270849","syn53175548","https://www.synapse.org/#!Synapse:syn53175570.1","715dd8ee86723a56db370021e6e569ab"
"syn53176846","PZ016_rhythmTA.wav","1","audio/wav","382764","3485738","1702906817675","3485738","1702906817675","syn53176762","https://www.synapse.org/#!Synapse:syn53176846.1","5fe5e180c189041f3e578ee251da953c"
"syn53176363","PZ011_rhythmPA.wav","1","audio/wav","383404","3485738","1702905956594","3485738","1702905956594","syn53176264","https://www.synapse.org/#!Synapse:syn53176363.1","065187f853c7e3d80ecd3aa465cc4caa"
"syn53174994","CT013_phonationA.wav","1","audio/wav","384044","3485738","1702902571209","3485738","1702902571209","syn53174987","https://www.synapse.org/#!Synapse:syn53174994.1","59ba572914d9ce2d222f897ea5cd670f"
"syn53176779","CT028_rhythmTA.wav","1","audio/wav","384044","3485738","1702906693815","3485738","1702906693815","syn53176762","https://www.synapse.org/#!Synapse:syn53176779.1","ecfe3df438fbfde549cf6bbb44cb8875"
"syn53176933","PZ115_rhythmTA.wav","1","audio/wav","384044","3485738","1702907026986","3485738","1702907026986","syn53176762","https://www.synapse.org/#!Synapse:syn53176933.1","1d44fc17e5b277617e5cd43e466771db"
"syn53176418","PZ036_rhythmPA.wav","1","audio/wav","384684","3485738","1702906009727","3485738","1702906009727","syn53176264","https://www.synapse.org/#!Synapse:syn53176418.1","447cccc44ba03b2ae9ba4a4cb0cf0e4c"
"syn53175582","CT047_phonationO.wav","1","audio/wav","385324","3485738","1702904293746","3485738","1702904293746","syn53175548","https://www.synapse.org/#!Synapse:syn53175582.1","86004239be247e1c2e6b1b4476ceeb7f"
"syn53175648","PZ036_phonationO.wav","1","audio/wav","385324","3485738","1702904420370","3485738","1702904420370","syn53175548","https://www.synapse.org/#!Synapse:syn53175648.1","0c35366742491fdc3650915888170d6f"
"syn53176824","CT065_rhythmTA.wav","1","audio/wav","386604","3485738","1702906771703","3485738","1702906771703","syn53176762","https://www.synapse.org/#!Synapse:syn53176824.1","fb4348c0f00f36942f5fc047e6a20c77"
"syn53176463","PZ060_rhythmPA.wav","1","audio/wav","387884","3485738","1702906054193","3485738","1702906054193","syn53176264","https://www.synapse.org/#!Synapse:syn53176463.1","66ccef619ecdd07a2e5ca48852296952"
"syn53175835","PZ049_phonationU.wav","1","audio/wav","389804","3485738","1702904836856","3485738","1702904836856","syn53175731","https://www.synapse.org/#!Synapse:syn53175835.1","98947a901eb750d8eb391fdfb65ecb0f"
"syn53176293","CT043_rhythmPA.wav","1","audio/wav","389804","3485738","1702905871382","3485738","1702905871382","syn53176264","https://www.synapse.org/#!Synapse:syn53176293.1","46f792b44b85830e5501b9eacd3c8296"
"syn53176319","CT051_rhythmPA.wav","1","audio/wav","390444","3485738","1702905889208","3485738","1702905889208","syn53176264","https://www.synapse.org/#!Synapse:syn53176319.1","6e3b616c4e7413087207efda3da03d29"
"syn53175188","CT030_phonationE.wav","1","audio/wav","391724","3485738","1702903068172","3485738","1702903068172","syn53175169","https://www.synapse.org/#!Synapse:syn53175188.1","e684625102f6c0b96acb444d4c4b2484"
"syn53175243","PZ017_phonationE.wav","1","audio/wav","392364","3485738","1702903181115","3485738","1702903181115","syn53175169","https://www.synapse.org/#!Synapse:syn53175243.1","4d76f2c58c1648fad550b80531ca9af3"
"syn53175358","CT013_phonationI.wav","1","audio/wav","394284","3485738","1702903676470","3485738","1702903676470","syn53175354","https://www.synapse.org/#!Synapse:syn53175358.1","139308c0f2b86ac0e9c886e4ab1741ae"
"syn53176378","PZ016_rhythmPA.wav","1","audio/wav","394284","3485738","1702905967959","3485738","1702905967959","syn53176264","https://www.synapse.org/#!Synapse:syn53176378.1","1994580bdc86d7eaa43495d4c9c3fed6"
"syn53176817","CT059_rhythmTA.wav","1","audio/wav","394284","3485738","1702906757085","3485738","1702906757085","syn53176762","https://www.synapse.org/#!Synapse:syn53176817.1","25f919cda7f4f33dff3eef3ad8c6d895"
"syn53176857","PZ028_rhythmTA.wav","1","audio/wav","394924","3485738","1702906847936","3485738","1702906847936","syn53176762","https://www.synapse.org/#!Synapse:syn53176857.1","2d255d028498a4a7ab1bf4e78656a7b0"
"syn53175320","PZ096_phonationE.wav","1","audio/wav","395564","3485738","1702903337248","3485738","1702903337248","syn53175169","https://www.synapse.org/#!Synapse:syn53175320.1","2cad0e840e919abdc910348abcf91a8b"
"syn53175041","CT065_phonationA.wav","1","audio/wav","396844","3485738","1702902663924","3485738","1702902663924","syn53174987","https://www.synapse.org/#!Synapse:syn53175041.1","25203fb1951616979e767baf1ed21328"
"syn53175064","PZ017_phonationA.wav","1","audio/wav","396844","3485738","1702902708013","3485738","1702902708013","syn53174987","https://www.synapse.org/#!Synapse:syn53175064.1","19ea71d5145f23ee5e211d665d4cae75"
"syn53175205","CT051_phonationE.wav","1","audio/wav","396844","3485738","1702903104932","3485738","1702903104932","syn53175169","https://www.synapse.org/#!Synapse:syn53175205.1","a70353a6bb98fd099c948b85415d7888"
"syn53175380","CT041_phonationI.wav","1","audio/wav","396844","3485738","1702903725078","3485738","1702903725078","syn53175354","https://www.synapse.org/#!Synapse:syn53175380.1","18aad5a0c703af2cf946df025dfbfdbb"
"syn53176328","CT059_rhythmPA.wav","1","audio/wav","396844","3485738","1702905909794","3485738","1702905909794","syn53176264","https://www.synapse.org/#!Synapse:syn53176328.1","c74d50e1352c52332171cbd390bb2b97"
"syn53175567","CT030_phonationO.wav","1","audio/wav","398124","3485738","1702904266144","3485738","1702904266144","syn53175548","https://www.synapse.org/#!Synapse:syn53175567.1","8458abe68c229ea400a447f8ad0179ab"
"syn53175893","PZ108_phonationU.wav","1","audio/wav","398764","3485738","1702904955163","3485738","1702904955163","syn53175731","https://www.synapse.org/#!Synapse:syn53175893.1","2d08f1658c717b02056be40f12356301"
"syn53175101","PZ054_phonationA.wav","1","audio/wav","399404","3485738","1702902777030","3485738","1702902777030","syn53174987","https://www.synapse.org/#!Synapse:syn53175101.1","867cda6c9fe508fea7d5ab5504d2db95"
"syn53175817","PZ028_phonationU.wav","1","audio/wav","399404","3485738","1702904799551","3485738","1702904799551","syn53175731","https://www.synapse.org/#!Synapse:syn53175817.1","15b660c5144caab8602ffbbee7122d94"
"syn53176865","PZ036_rhythmTA.wav","1","audio/wav","400044","3485738","1702906867510","3485738","1702906867510","syn53176762","https://www.synapse.org/#!Synapse:syn53176865.1","438066f520322f47ac55ebc85e189855"
